,ID,Count
280,18304,474.2653983588182
281,18305,485.3137493932902
282,18306,497.2579126738005
283,18307,527.6408780185991
284,18308,507.0446614617682
285,18309,473.2725397861252
286,18310,474.9895132576986
287,18311,463.76199977401916
288,18288,420.1020384147257
289,18289,335.2634052660028
290,18290,283.73610449228875
291,18291,234.44100640349802
292,18292,197.32970357154605
293,18293,176.642634541705
294,18294,189.93879836059614
295,18295,220.27883752958667
296,18296,253.66482551278725
297,18297,327.79037888604245
298,18298,465.2612158097123
299,18299,515.8030625552998
300,18300,521.2678530749114
301,18301,461.02077726444
302,18302,492.943515327089
303,18303,486.717237603925
304,18304,474.29454440087375
305,18305,485.3435744132029
306,18306,497.28847172382905
307,18307,527.6733042577347
308,18308,507.0758219577229
309,18309,473.30162481192735
310,18310,475.01870380032983
311,18311,463.7905003283417
312,18288,420.1278542538996
313,18289,335.28400765627896
314,18290,283.75354046015275
315,18291,234.4554131208277
316,18292,197.3418297490596
317,18293,176.6534894708117
318,18294,189.95047035697553
319,18295,220.29237396246032
320,18296,253.68041355983462
321,18297,327.8105220487274
322,18298,465.28980674149284
323,18299,515.834759352008
324,18300,521.2998856903976
325,18301,461.04910761552946
326,18302,492.973807373663
327,18303,486.74714703730103
328,18304,474.3236904429293
329,18305,485.37339943311565
330,18306,497.3190307738576
331,18307,527.7057304968704
332,18308,507.1069824536777
333,18309,473.33070983772956
334,18310,475.0478943429613
335,18311,463.8190008826642
336,18288,420.1536700930734
337,18289,335.3046100465551
338,18290,283.7709764280167
339,18291,234.46981983815738
340,18292,197.35395592657318
341,18293,176.6643443999184
342,18294,189.9621423533549
343,18295,220.3059103953339
344,18296,253.696001606882
345,18297,327.83066521141234
346,18298,465.31839767327335
347,18299,515.866456148716
348,18300,521.3319183058837
349,18301,461.07743796661885
350,18302,493.0040994202369
351,18303,486.77705647067717
352,18304,474.352836484985
353,18305,485.4032244530284
354,18306,497.3495898238863
355,18307,527.7381567360062
356,18308,507.1381429496324
357,18309,473.35979486353176
358,18310,475.0770848855927
359,18311,463.8475014369867
360,18288,420.17948593224725
361,18289,335.32521243683124
362,18290,283.78841239588064
363,18291,234.48422655548706
364,18292,197.36608210408673
365,18293,176.67519932902513
366,18294,189.9738143497343
367,18295,220.3194468282075
368,18296,253.7115896539293
369,18297,327.8508083740972
370,18298,465.34698860505387
371,18299,515.8981529454243
372,18300,521.3639509213699
373,18301,461.1057683177082
374,18302,493.0343914668109
375,18303,486.8069659040533
376,18304,474.3819825270406
377,18305,485.4330494729412
378,18306,497.3801488739148
379,18307,527.7705829751419
380,18308,507.16930344558716
381,18309,473.388879889334
382,18310,475.106275428224
383,18311,463.8760019913092
384,18288,420.20530177142115
385,18289,335.34581482710735
386,18290,283.80584836374464
387,18291,234.4986332728168
388,18292,197.37820828160028
389,18293,176.68605425813183
390,18294,189.9854863461137
391,18295,220.33298326108115
392,18296,253.7271777009767
393,18297,327.8709515367822
394,18298,465.3755795368344
395,18299,515.9298497421323
396,18300,521.395983536856
397,18301,461.1340986687976
398,18302,493.0646835133848
399,18303,486.8368753374294
400,18304,474.41112856909626
401,18305,485.46287449285387
402,18306,497.4107079239434
403,18307,527.8030092142776
404,18308,507.2004639415419
405,18309,473.4179649151363
406,18310,475.1354659708554
407,18311,463.9045025456317
408,18288,420.231117610595
409,18289,335.3664172173835
410,18290,283.8232843316086
411,18291,234.51303999014647
412,18292,197.39033445911383
413,18293,176.69690918723853
414,18294,189.99715834249307
415,18295,220.34651969395475
416,18296,253.74276574802406
417,18297,327.8910946994671
418,18298,465.4041704686149
419,18299,515.9615465388405
420,18300,521.428016152342
421,18301,461.162429019887
422,18302,493.0949755599588
423,18303,486.86678477080545
424,18304,474.44027461115184
425,18305,485.4926995127667
426,18306,497.441266973972
427,18307,527.8354354534134
428,18308,507.2316244374967
429,18309,473.4470499409385
430,18310,475.16465651348676
431,18311,463.93300309995425
432,18288,420.2569334497688
433,18289,335.3870196076597
434,18290,283.8407202994726
435,18291,234.52744670747614
436,18292,197.40246063662744
437,18293,176.70776411634523
438,18294,190.00883033887249
439,18295,220.36005612682834
440,18296,253.7583537950714
441,18297,327.911237862152
442,18298,465.4327614003954
443,18299,515.9932433355486
444,18300,521.4600487678282
445,18301,461.19075937097637
446,18302,493.1252676065328
447,18303,486.89669420418153
448,18304,474.46942065320746
449,18305,485.5225245326794
450,18306,497.47182602400056
451,18307,527.8678616925492
452,18308,507.26278493345137
453,18309,473.4761349667407
454,18310,475.1938470561182
455,18311,463.9615036542767
456,18288,420.2827492889427
457,18289,335.4076219979358
458,18290,283.85815626733654
459,18291,234.54185342480588
460,18292,197.414586814141
461,18293,176.71861904545193
462,18294,190.02050233525185
463,18295,220.37359255970196
464,18296,253.77394184211877
465,18297,327.9313810248369
466,18298,465.4613523321759
467,18299,516.0249401322567
468,18300,521.4920813833144
469,18301,461.2190897220658
470,18302,493.15555965310676
471,18303,486.9266036375576
472,18304,474.49856669526304
473,18305,485.5523495525922
474,18306,497.50238507402923
475,18307,527.9002879316849
476,18308,507.2939454294062
477,18309,473.50521999254295
478,18310,475.22303759874956
479,18311,463.9900042085992
480,18288,420.30856512811647
481,18289,335.4282243882119
482,18290,283.87559223520054
483,18291,234.55626014213556
484,18292,197.42671299165454
485,18293,176.72947397455863
486,18294,190.03217433163124
487,18295,220.38712899257555
488,18296,253.78952988916615
489,18297,327.95152418752184
490,18298,465.48994326395643
491,18299,516.0566369289648
492,18300,521.5241139988005
493,18301,461.24742007315524
494,18302,493.1858516996807
495,18303,486.9565130709337
496,18304,474.52771273731867
497,18305,485.582174572505
498,18306,497.53294412405774
499,18307,527.9327141708206
500,18308,507.32510592536096
501,18309,473.5343050183452
502,18310,475.252228141381
503,18311,464.01850476292174
504,18288,420.3343809672903
505,18289,335.4488267784881
506,18290,283.89302820306443
507,18291,234.57066685946523
508,18292,197.4388391691681
509,18293,176.74032890366536
510,18294,190.04384632801066
511,18295,220.40066542544915
512,18296,253.8051179362135
513,18297,327.9716673502068
514,18298,465.51853419573695
515,18299,516.088333725673
516,18300,521.5561466142866
517,18301,461.2757504242446
518,18302,493.21614374625466
519,18303,486.98642250430976
520,18304,474.55685877937424
521,18305,485.61199959241776
522,18306,497.5635031740864
523,18307,527.9651404099563
524,18308,507.3562664213157
525,18309,473.56339004414747
526,18310,475.2814186840124
527,18311,464.04700531724427
528,18288,420.3601968064642
529,18289,335.46942916876424
530,18290,283.91046417092844
531,18291,234.5850735767949
532,18292,197.4509653466817
533,18293,176.75118383277206
534,18294,190.05551832439002
535,18295,220.41420185832274
536,18296,253.82070598326084
537,18297,327.9918105128917
538,18298,465.54712512751746
539,18299,516.1200305223812
540,18300,521.5881792297728
541,18301,461.304080775334
542,18302,493.2464357928286
543,18303,487.01633193768583
544,18304,474.5860048214299
545,18305,485.6418246123305
546,18306,497.59406222411496
547,18307,527.9975666490922
548,18308,507.3874269172705
549,18309,473.5924750699497
550,18310,475.31060922664375
551,18311,464.07550587156675
552,18288,420.38601264563806
553,18289,335.4900315590404
554,18290,283.92790013879244
555,18291,234.59948029412462
556,18292,197.46309152419525
557,18293,176.76203876187876
558,18294,190.0671903207694
559,18295,220.42773829119636
560,18296,253.83629403030824
561,18297,328.0119536755766
562,18298,465.575716059298
563,18299,516.1517273190893
564,18300,521.6202118452588
565,18301,461.33241112642344
566,18302,493.27672783940255
567,18303,487.0462413710619
568,18304,474.6151508634855
569,18305,485.6716496322433
570,18306,497.6246212741436
571,18307,528.0299928882279
572,18308,507.41858741322517
573,18309,473.621560095752
574,18310,475.33979976927515
575,18311,464.1040064258892
576,18312,420.41182848481196
577,18313,335.5106339493165
578,18314,283.9453361066564
579,18315,234.6138870114543
580,18316,197.4752177017088
581,18317,176.77289369098546
582,18318,190.0788623171488
583,18319,220.44127472406996
584,18320,253.85188207735555
585,18321,328.03209683826157
586,18322,465.6043069910785
587,18323,516.1834241157974
588,18324,521.652244460745
589,18325,461.36074147751276
590,18326,493.3070198859766
591,18327,487.076150804438
592,18328,474.6442969055412
593,18329,485.701474652156
594,18330,497.6551803241722
595,18331,528.0624191273637
596,18332,507.44974790918
597,18333,473.6506451215542
598,18334,475.3689903119065
599,18335,464.13250698021176
600,18312,420.43764432398575
601,18313,335.5312363395927
602,18314,283.96277207452033
603,18315,234.62829372878397
604,18316,197.48734387922235
605,18317,176.78374862009215
606,18318,190.0905343135282
607,18319,220.45481115694355
608,18320,253.86747012440293
609,18321,328.0522400009465
610,18322,465.63289792285906
611,18323,516.2151209125055
612,18324,521.6842770762312
613,18325,461.38907182860214
614,18326,493.3373119325505
615,18327,487.10606023781406
616,18328,474.6734429475968
617,18329,485.7312996720688
618,18330,497.6857393742008
619,18331,528.0948453664994
620,18332,507.4809084051347
621,18333,473.6797301473564
622,18334,475.39818085453794
623,18335,464.1610075345343
624,18312,420.46346016315954
625,18313,335.5518387298688
626,18314,283.98020804238433
627,18315,234.64270044611368
628,18316,197.49947005673593
629,18317,176.79460354919888
630,18318,190.1022063099076
631,18319,220.4683475898172
632,18320,253.8830581714503
633,18321,328.0723831636314
634,18322,465.6614888546396
635,18323,516.2468177092137
636,18324,521.7163096917172
637,18325,461.4174021796916
638,18326,493.3676039791245
639,18327,487.1359696711902
640,18328,474.7025889896524
641,18329,485.76112469198154
642,18330,497.71629842422936
643,18331,528.1272716056351
644,18332,507.5120689010895
645,18333,473.70881517315865
646,18334,475.4273713971693
647,18335,464.18950808885677
648,18312,420.48927600233344
649,18313,335.57244112014496
650,18314,283.99764401024834
651,18315,234.65710716344336
652,18316,197.51159623424948
653,18317,176.80545847830558
654,18318,190.11387830628698
655,18319,220.4818840226908
656,18320,253.89864621849762
657,18321,328.0925263263164
658,18322,465.6900797864201
659,18323,516.2785145059219
660,18324,521.7483423072034
661,18325,461.445732530781
662,18326,493.3978960256984
663,18327,487.16587910456633
664,18328,474.731735031708
665,18329,485.7909497118943
666,18330,497.7468574742579
667,18331,528.1596978447708
668,18332,507.54322939704423
669,18333,473.7379001989609
670,18334,475.45656193980074
671,18335,464.21800864317925
672,18312,420.5150918415073
673,18313,335.59304351042107
674,18314,284.0150799781122
675,18315,234.67151388077303
676,18316,197.52372241176303
677,18317,176.81631340741228
678,18318,190.12555030266637
679,18319,220.49542045556439
680,18320,253.91423426554502
681,18321,328.1126694890013
682,18322,465.7186707182006
683,18323,516.31021130263
684,18324,521.7803749226896
685,18325,461.4740628818704
686,18326,493.4281880722724
687,18327,487.19578853794235
688,18328,474.7608810737636
689,18329,485.8207747318071
690,18330,497.77741652428654
691,18331,528.1921240839066
692,18332,507.57438989299897
693,18333,473.7669852247631
694,18334,475.48575248243213
695,18335,464.2465091975018
696,18312,420.54090768068113
697,18313,335.61364590069724
698,18314,284.03251594597623
699,18315,234.68592059810277
700,18316,197.53584858927658
701,18317,176.82716833651898
702,18318,190.13722229904573
703,18319,220.50895688843798
704,18320,253.92982231259236
705,18321,328.13281265168615
706,18322,465.7472616499811
707,18323,516.3419080993381
708,18324,521.8124075381756
709,18325,461.5023932329598
710,18326,493.4584801188463
711,18327,487.2256979713185
712,18328,474.79002711581927
713,18329,485.85059975171987
714,18330,497.80797557431515
715,18331,528.2245503230424
716,18332,507.6055503889538
717,18333,473.7960702505653
718,18334,475.5149430250635
719,18335,464.2750097518243
720,18312,420.56672351985503
721,18313,335.63424829097335
722,18314,284.0499519138402
723,18315,234.70032731543245
724,18316,197.54797476679016
725,18317,176.83802326562568
726,18318,190.14889429542515
727,18319,220.52249332131163
728,18320,253.9454103596397
729,18321,328.1529558143711
730,18322,465.7758525817616
731,18323,516.3736048960462
732,18324,521.8444401536617
733,18325,461.5307235840492
734,18326,493.48877216542036
735,18327,487.2556074046945
736,18328,474.81917315787484
737,18329,485.8804247716326
738,18330,497.83853462434377
739,18331,528.2569765621781
740,18332,507.6367108849085
741,18333,473.8251552763676
742,18334,475.54413356769487
743,18335,464.3035103061468
744,18312,420.5925393590288
745,18313,335.6548506812495
746,18314,284.0673878817042
747,18315,234.71473403276212
748,18316,197.5601009443037
749,18317,176.84887819473238
750,18318,190.16056629180454
751,18319,220.53602975418522
752,18320,253.96099840668708
753,18321,328.17309897705604
754,18322,465.80444351354214
755,18323,516.4053016927544
756,18324,521.876472769148
757,18325,461.55905393513865
758,18326,493.5190642119943
759,18327,487.28551683807063
760,18328,474.84831919993053
761,18329,485.9102497915454
762,18330,497.8690936743723
763,18331,528.2894028013138
764,18332,507.6678713808633
765,18333,473.85424030216984
766,18334,475.5733241103262
767,18335,464.33201086046927
768,18312,420.6183551982026
769,18313,335.6754530715257
770,18314,284.0848238495681
771,18315,234.7291407500918
772,18316,197.57222712181726
773,18317,176.85973312383908
774,18318,190.1722382881839
775,18319,220.54956618705882
776,18320,253.97658645373446
777,18321,328.19324213974096
778,18322,465.83303444532265
779,18323,516.4369984894626
780,18324,521.908505384634
781,18325,461.5873842862279
782,18326,493.54935625856825
783,18327,487.31542627144665
784,18328,474.8774652419861
785,18329,485.9400748114581
786,18330,497.899652724401
787,18331,528.3218290404496
788,18332,507.699031876818
789,18333,473.88332532797205
790,18334,475.60251465295767
791,18335,464.3605114147918
792,18312,420.6441710373765
793,18313,335.69605546180185
794,18314,284.1022598174321
795,18315,234.74354746742154
796,18316,197.58435329933081
797,18317,176.87058805294578
798,18318,190.18391028456332
799,18319,220.56310261993244
800,18320,253.9921745007818
801,18321,328.2133853024259
802,18322,465.86162537710317
803,18323,516.4686952861706
804,18324,521.9405380001202
805,18325,461.61571463731735
806,18326,493.5796483051422
807,18327,487.3453357048228
808,18328,474.90661128404173
809,18329,485.96989983137087
810,18330,497.9302117744295
811,18331,528.3542552795853
812,18332,507.73019237277276
813,18333,473.91241035377436
814,18334,475.631705195589
815,18335,464.38901196911434
816,18312,420.66998687655035
817,18313,335.71665785207796
818,18314,284.1196957852961
819,18315,234.7579541847512
820,18316,197.59647947684442
821,18317,176.88144298205248
822,18318,190.1955822809427
823,18319,220.57663905280603
824,18320,254.00776254782915
825,18321,328.2335284651108
826,18322,465.8902163088837
827,18323,516.5003920828788
828,18324,521.9725706156063
829,18325,461.6440449884068
830,18326,493.60994035171615
831,18327,487.3752451381988
832,18328,474.9357573260973
833,18329,485.99972485128364
834,18330,497.96077082445817
835,18331,528.386681518721
836,18332,507.7613528687275
837,18333,473.9414953795766
838,18334,475.66089573822046
839,18335,464.4175125234368
840,18312,420.69580271572426
841,18313,335.73726024235407
842,18314,284.13713175316
843,18315,234.7723609020809
844,18316,197.60860565435797
845,18317,176.89229791115918
846,18318,190.20725427732208
847,18319,220.59017548567962
848,18320,254.02335059487655
849,18321,328.25367162779577
850,18322,465.9188072406642
851,18323,516.5320888795869
852,18324,522.0046032310925
853,18325,461.67237533949617
854,18326,493.6402323982901
855,18327,487.40515457157494
856,18328,474.96490336815293
857,18329,486.02954987119637
858,18330,497.9913298744867
859,18331,528.4191077578569
860,18332,507.7925133646823
861,18333,473.9705804053788
862,18334,475.69008628085186
863,18335,464.4460130777593
864,18312,420.7216185548981
865,18313,335.75786263263024
866,18314,284.154567721024
867,18315,234.7867676194106
868,18316,197.62073183187152
869,18317,176.90315284026588
870,18318,190.2189262737015
871,18319,220.60371191855322
872,18320,254.03893864192386
873,18321,328.2738147904806
874,18322,465.9473981724447
875,18323,516.5637856762951
876,18324,522.0366358465785
877,18325,461.70070569058555
878,18326,493.6705244448641
879,18327,487.43506400495096
880,18328,474.9940494102085
881,18329,486.0593748911092
882,18330,498.0218889245153
883,18331,528.4515339969926
884,18332,507.8236738606371
885,18333,473.99966543118103
886,18334,475.7192768234832
887,18335,464.4745136320818
888,18312,420.7474343940719
889,18313,335.7784650229064
890,18314,284.17200368888797
891,18315,234.80117433674027
892,18316,197.63285800938507
893,18317,176.9140077693726
894,18318,190.23059827008086
895,18319,220.61724835142684
896,18320,254.05452668897124
897,18321,328.29395795316555
898,18322,465.9759891042252
899,18323,516.5954824730032
900,18324,522.0686684620648
901,18325,461.729036041675
902,18326,493.7008164914381
903,18327,487.4649734383271
904,18328,475.0231954522642
905,18329,486.08919991102186
906,18330,498.05244797454395
907,18331,528.4839602361284
908,18332,507.8548343565918
909,18333,474.0287504569833
910,18334,475.7484673661146
911,18335,464.50301418640436
912,18312,420.7732502332457
913,18313,335.79906741318246
914,18314,284.1894396567519
915,18315,234.81558105406992
916,18316,197.64498418689863
917,18317,176.92486269847927
918,18318,190.24227026646025
919,18319,220.6307847843004
920,18320,254.07011473601858
921,18321,328.31410111585046
922,18322,466.00458003600573
923,18323,516.6271792697113
924,18324,522.1007010775508
925,18325,461.7573663927643
926,18326,493.73110853801194
927,18327,487.4948828717031
928,18328,475.05234149431976
929,18329,486.11902493093464
930,18330,498.08300702457245
931,18331,528.516386475264
932,18332,507.8859948525465
933,18333,474.05783548278544
934,18334,475.77765790874594
935,18335,464.5315147407267
936,18312,420.7990660724195
937,18313,335.8196698034586
938,18314,284.20687562461586
939,18315,234.82998777139963
940,18316,197.65711036441218
941,18317,176.93571762758597
942,18318,190.25394226283962
943,18319,220.64432121717402
944,18320,254.0857027830659
945,18321,328.3342442785354
946,18322,466.03317096778625
947,18323,516.6588760664195
948,18324,522.1327336930369
949,18325,461.7856967438537
950,18326,493.7614005845859
951,18327,487.52479230507925
952,18328,475.08148753637533
953,18329,486.1488499508474
954,18330,498.11356607460107
955,18331,528.5488127143998
956,18332,507.9171553485012
957,18333,474.0869205085877
958,18334,475.8068484513773
959,18335,464.56001529504925
960,18312,420.8248819115934
961,18313,335.84027219373473
962,18314,284.22431159247986
963,18315,234.8443944887293
964,18316,197.66923654192573
965,18317,176.94657255669267
966,18318,190.26561425921903
967,18319,220.65785765004762
968,18320,254.10129083011327
969,18321,328.3543874412203
970,18322,466.06176189956676
971,18323,516.6905728631275
972,18324,522.164766308523
973,18325,461.8140270949431
974,18326,493.79169263115983
975,18327,487.55470173845526
976,18328,475.110633578431
977,18329,486.17867497076014
978,18330,498.14412512462957
979,18331,528.5812389535355
980,18332,507.94831584445603
981,18333,474.1160055343899
982,18334,475.83603899400873
983,18335,464.5885158493718
984,18312,420.85069775076727
985,18313,335.86087458401096
986,18314,284.2417475603438
987,18315,234.85880120605898
988,18316,197.68136271943933
989,18317,176.95742748579937
990,18318,190.2772862555984
991,18319,220.6713940829212
992,18320,254.11687887716064
993,18321,328.37453060390527
994,18322,466.0903528313473
995,18323,516.7222696598358
996,18324,522.1967989240092
997,18325,461.84235744603257
998,18326,493.8219846777339
999,18327,487.5846111718314
1000,18328,475.1397796204866
1001,18329,486.208499990673
1002,18330,498.17468417465824
1003,18331,528.6136651926712
1004,18332,507.97947634041077
1005,18333,474.1450905601921
1006,18334,475.8652295366401
1007,18335,464.61701640369427
1008,18312,420.87651358994106
1009,18313,335.88147697428707
1010,18314,284.25918352820776
1011,18315,234.8732079233887
1012,18316,197.69348889695289
1013,18317,176.96828241490607
1014,18318,190.2889582519778
1015,18319,220.6849305157948
1016,18320,254.13246692420796
1017,18321,328.39467376659013
1018,18322,466.1189437631278
1019,18323,516.7539664565438
1020,18324,522.2288315394953
1021,18325,461.87068779712183
1022,18326,493.8522767243078
1023,18327,487.6145206052074
1024,18328,475.1689256625422
1025,18329,486.23832501058564
1026,18330,498.2052432246868
1027,18331,528.646091431807
1028,18332,508.0106368363655
1029,18333,474.17417558599436
1030,18334,475.8944200792715
1031,18335,464.64551695801674
1032,18312,420.90232942911496
1033,18313,335.9020793645632
1034,18314,284.2766194960717
1035,18315,234.88761464071837
1036,18316,197.70561507446644
1037,18317,176.97913734401277
1038,18318,190.3006302483572
1039,18319,220.69846694866845
1040,18320,254.14805497125536
1041,18321,328.41481692927505
1042,18322,466.1475346949083
1043,18323,516.7856632532519
1044,18324,522.2608641549814
1045,18325,461.89901814821127
1046,18326,493.8825687708818
1047,18327,487.64443003858355
1048,18328,475.1980717045978
1049,18329,486.2681500304985
1050,18330,498.2358022747154
1051,18331,528.6785176709427
1052,18332,508.0417973323203
1053,18333,474.2032606117967
1054,18334,475.92361062190287
1055,18335,464.6740175123393
1056,18312,420.92814526828874
1057,18313,335.92268175483935
1058,18314,284.2940554639357
1059,18315,234.90202135804805
1060,18316,197.71774125198
1061,18317,176.9899922731195
1062,18318,190.31230224473657
1063,18319,220.71200338154205
1064,18320,254.1636430183027
1065,18321,328.43496009196
1066,18322,466.1761256266888
1067,18323,516.8173600499601
1068,18324,522.2928967704676
1069,18325,461.9273484993007
1070,18326,493.9128608174557
1071,18327,487.67433947195957
1072,18328,475.2272177466534
1073,18329,486.2979750504112
